Group;Question Label;Topic Label;Year;Akse;Ordforklaring;Antpers;Farveskala;Gennemsnit;Score (Indekseret score) (gennemsnit) (label);Score (Indekseret score) (gennemsnit);Score (Indekseret score);Score
Kvinder, 45 - 54 år;Høj støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så høj, at du må råbe for at tale sammen med en, der står lige ved siden af dig?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for høj støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";6511;20,970154162;;;;13,457360128;13,457360128
Kvinder, 45 - 54 år;Forstyrrende støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der forstyrrer dig i dit arbejde (fx andre menneskers tale, ventilation, trafik)?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for forstyrrende støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";6508;-11,422940263;;;;57,157107566;57,157107566
Kvinder, 35 - 44 år;Nødvendigt at beskytte sig mod støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så kraftig at du føler at du er nødt til at beskytte dine ører mod støjen?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres andel (%), der må beskytte sig mod støj mindst en fjerdel af arbejdstiden (3-6).";4367;25,925283322;;;;11,296991193;11,296991193
Kvinder, 35 - 44 år;Kraftige vibrationer mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for kraftige vibrationer (fx fra traktor, truck el.lign.), der rammer hele kroppen?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for kraftige vibrationer mindst 1/4 af arbejdstiden (svarkategori 3-6).";4363;34,464962681;;;;2,755439894;2,755439894
Kvinder, 35 - 44 år;Høj støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så høj, at du må råbe for at tale sammen med en, der står lige ved siden af dig?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for høj støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";4369;17,608204593;;;;14,017128183;14,017128183
Kvinder, 35 - 44 år;Forstyrrende støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der forstyrrer dig i dit arbejde (fx andre menneskers tale, ventilation, trafik)?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for forstyrrende støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";4367;-36,128897265;;;;62,604546460;62,604546460
Kvinder, 25 - 34 år;Nødvendigt at beskytte sig mod støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så kraftig at du føler at du er nødt til at beskytte dine ører mod støjen?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres andel (%), der må beskytte sig mod støj mindst en fjerdel af arbejdstiden (3-6).";2374;23,882657015;;;;11,685202055;11,685202055
Kvinder, 25 - 34 år;Kraftige vibrationer mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for kraftige vibrationer (fx fra traktor, truck el.lign.), der rammer hele kroppen?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for kraftige vibrationer mindst 1/4 af arbejdstiden (svarkategori 3-6).";2372;33,939396295;;;;2,828549490;2,828549490
Kvinder, 25 - 34 år;Høj støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så høj, at du må råbe for at tale sammen med en, der står lige ved siden af dig?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for høj støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";2374;-1,335003253;;;;17,171191740;17,171191740
Kvinder, 25 - 34 år;Forstyrrende støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der forstyrrer dig i dit arbejde (fx andre menneskers tale, ventilation, trafik)?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for forstyrrende støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";2372;-50,491160374;;;;65,771294894;65,771294894
Kvinder, 18 - 24 år;Nødvendigt at beskytte sig mod støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så kraftig at du føler at du er nødt til at beskytte dine ører mod støjen?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres andel (%), der må beskytte sig mod støj mindst en fjerdel af arbejdstiden (3-6).";677;34,660566356;;;;9,636809032;9,636809032
Kvinder, 18 - 24 år;Kraftige vibrationer mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for kraftige vibrationer (fx fra traktor, truck el.lign.), der rammer hele kroppen?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for kraftige vibrationer mindst 1/4 af arbejdstiden (svarkategori 3-6).";675;23,537143034;;;;4,275568456;4,275568456
Kvinder, 18 - 24 år;Høj støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så høj, at du må råbe for at tale sammen med en, der står lige ved siden af dig?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for høj støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";677;-32,334941432;;;;22,332713277;22,332713277
Kvinder, 18 - 24 år;Forstyrrende støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der forstyrrer dig i dit arbejde (fx andre menneskers tale, ventilation, trafik)?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for forstyrrende støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";674;1,731377030;;;;54,256700202;54,256700202
Kvinder;Nødvendigt at beskytte sig mod støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så kraftig at du føler at du er nødt til at beskytte dine ører mod støjen?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres andel (%), der må beskytte sig mod støj mindst en fjerdel af arbejdstiden (3-6).";19605;30,122015773;;;;10,499382195;10,499382195
Kvinder;Kraftige vibrationer mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for kraftige vibrationer (fx fra traktor, truck el.lign.), der rammer hele kroppen?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for kraftige vibrationer mindst 1/4 af arbejdstiden (svarkategori 3-6).";19594;36,728791754;;;;2,440527007;2,440527007
Kvinder;Høj støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der er så høj, at du må råbe for at tale sammen med en, der står lige ved siden af dig?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for høj støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";19613;11,782897736;;;;14,987047756;14,987047756
Kvinder;Forstyrrende støj mindst 1/4 af tiden;Støj og vibrationer;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for støj, der forstyrrer dig i dit arbejde (fx andre menneskers tale, ventilation, trafik)?

-Aldrig
-Sjældent
-Ca. 1/4 af tiden
-Ca. 1/2 af tiden
-Ca. 3/4 af tiden
-Næsten hele tiden

I resultaterne præsenteres andel (%), der er udsat for forstyrrende støj mindst 1/4 af arbejdstiden (svarkategori 3-6).";19600;-19,864703752;;;;59,018439664;59,018439664
Mænd, 55 - 64 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";5137;-3,072003053;;;;13,189411953;13,189411953
Mænd, 55 - 64 år;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";5135;-15,445170169;;;;11,173014732;11,173014732
Mænd, 55 - 64 år;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";5134;-13,170333523;;;;10,211868112;10,211868112
Mænd, 45 - 54 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";5435;-2,669890394;;;;13,123739230;13,123739230
Mænd, 45 - 54 år;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";5435;-20,682296647;;;;12,234022677;12,234022677
Mænd, 45 - 54 år;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";5435;-15,530826999;;;;10,618027849;10,618027849
Mænd, 35 - 44 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";3602;-17,333010139;;;;15,518508426;15,518508426
Mænd, 35 - 44 år;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";3601;-27,029713504;;;;13,519968271;13,519968271
Mænd, 35 - 44 år;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";3601;-21,418593672;;;;11,631109981;11,631109981
Mænd, 25 - 34 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";1955;-33,537304124;;;;18,164980989;18,164980989
Mænd, 25 - 34 år;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";1954;-38,684521662;;;;15,881157009;15,881157009
Mænd, 25 - 34 år;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";1953;-39,744403276;;;;14,784351489;14,784351489
Mænd, 18 - 24 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";623;-69,412352202;;;;24,024065657;24,024065657
Mænd, 18 - 24 år;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";622;-66,221008230;;;;21,459871053;21,459871053
Mænd, 18 - 24 år;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";624;-63,523382154;;;;18,875895866;18,875895866
Mænd;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";16752;-19,088682549;;;;15,805243465;15,805243465
Mænd;Udsat for mineral- eller metalstøv  mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for mineral- eller metalstøv (fx sten, kvarts, cement, asbest, mineraluld, slibestøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for mineral- eller metalstøv mindst 1/4 tiden.";16747;-29,326921586;;;;13,985367768;13,985367768
Mænd;Udsat for gasser og dampe mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for gasser og dampe (fx svejserøg, udstødning, olie, ammoniak, saltsyre, klor, nitrøse oxider, formaldehyd)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for gasser og dampe mindst 1/4 tiden.";16747;-26,149032033;;;;12,445055717;12,445055717
Kvinder, 55 - 64 år;Udsat for organisk støv mindst 1/4 af tiden;Støv, dampe og gasser;2018;Andel (%);"Spørgsmål: Hvor stor en del af din arbejdstid er du udsat for organisk støv (fx tekstilstøv, træstøv, melstøv, dyre- eller halmstøv)?

-Næsten hele tiden
-Ca. 3/4 af tiden
-Ca. 1/2 af tiden
-Ca. 1/4 af tiden
-Sjældent
-Aldrig

I resultaterne præsenteres procent, der er udsat for organisk støv mindst 1/4 tiden.";5680;30,587647798;;;;7,692144220;7,692144220
